case:concept:name,concept:name,time:timestamp,org:resource,lifecycle:transition,case:applicant_segment,case:channel,case:loan_amount_band,case:loan_purpose,case:region,cost:amount
case_1215,Request Additional Documents,2025-02-19 11:21:14.826774-05:00,,complete,first_time_buyer,branch,500k_750k,purchase,west,0.0
case_1215,Documents Received,2025-02-25 09:00:00-05:00,,complete,first_time_buyer,branch,500k_750k,purchase,west,0.0
case_1215,Underwriting,2025-03-07 09:00:00-05:00,Hiroshi Tanaka,complete,first_time_buyer,branch,500k_750k,purchase,west,72.59
case_1215,Property Appraisal,2025-03-14 09:00:00-04:00,Diego Morales,complete,first_time_buyer,branch,500k_750k,purchase,west,129.77
case_1215,Conditional Approval,2025-03-18 09:00:00-04:00,,complete,first_time_buyer,branch,500k_750k,purchase,west,0.0
case_1215,Clear to Close,2025-03-18 13:43:40.167792-04:00,Hiroshi Tanaka,complete,first_time_buyer,branch,500k_750k,purchase,west,99.52
case_1215,Loan Funded,2025-03-21 09:00:00-04:00,,complete,first_time_buyer,branch,500k_750k,purchase,west,0.0
case_1216,Application Submitted,2025-01-02 09:00:00-05:00,,complete,investor,online,under_250k,refinance,south,0.0
case_1216,Credit Check,2025-01-03 09:00:00-05:00,,complete,investor,online,under_250k,refinance,south,0.0
case_1216,Document Collection,2025-01-03 15:09:05.759009-05:00,Priya Nair,complete,investor,online,under_250k,refinance,south,115.88
case_1216,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,investor,online,under_250k,refinance,south,73.58
case_1216,Underwriting,2025-01-08 09:21:53.066711-05:00,Hiroshi Tanaka,complete,investor,online,under_250k,refinance,south,187.4
case_1216,Request Additional Documents,2025-01-13 09:50:32.601079-05:00,,complete,investor,online,under_250k,refinance,south,0.0
case_1216,Documents Received,2025-01-15 09:00:00-05:00,,complete,investor,online,under_250k,refinance,south,0.0
case_1216,Underwriting,2025-01-28 09:00:00-05:00,Lena Kowalski,complete,investor,online,under_250k,refinance,south,196.21
case_1216,Property Appraisal,2025-02-06 09:00:00-05:00,Aisha Khan,complete,investor,online,under_250k,refinance,south,86.6
case_1216,Conditional Approval,2025-02-10 13:59:40.857338-05:00,,complete,investor,online,under_250k,refinance,south,0.0
case_1216,Clear to Close,2025-02-10 16:08:33.042747-05:00,Lena Kowalski,complete,investor,online,under_250k,refinance,south,57.55
case_1216,Loan Funded,2025-02-14 09:00:00-05:00,,complete,investor,online,under_250k,refinance,south,0.0
case_1217,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,purchase,midwest,0.0
case_1217,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,purchase,midwest,0.0
case_1217,Document Collection,2025-01-06 09:00:00-05:00,Priya Nair,complete,repeat_buyer,online,500k_750k,purchase,midwest,208.06
case_1217,Initial Review,2025-01-08 09:36:01.196460-05:00,Priya Nair,complete,repeat_buyer,online,500k_750k,purchase,midwest,173.91
case_1217,Underwriting,2025-01-10 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,online,500k_750k,purchase,midwest,84.38
case_1217,Property Appraisal,2025-01-17 09:00:00-05:00,Tom Fletcher,complete,repeat_buyer,online,500k_750k,purchase,midwest,149.06
case_1217,Conditional Approval,2025-01-22 09:00:00-05:00,,complete,repeat_buyer,online,500k_750k,purchase,midwest,0.0
case_1217,Clear to Close,2025-01-22 14:32:13.912579-05:00,Rachel Greene,complete,repeat_buyer,online,500k_750k,purchase,midwest,103.02
case_1217,Loan Funded,2025-01-24 13:19:19.338993-05:00,,complete,repeat_buyer,online,500k_750k,purchase,midwest,0.0
case_1218,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,west,0.0
case_1218,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,west,0.0
case_1218,Document Collection,2025-01-03 10:28:24.824028-05:00,Priya Nair,complete,repeat_buyer,online,under_250k,refinance,west,65.17
case_1218,Initial Review,2025-01-06 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,online,under_250k,refinance,west,54.93
case_1218,Underwriting,2025-01-08 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,online,under_250k,refinance,west,207.83
case_1218,Request Additional Documents,2025-01-14 15:53:57.326998-05:00,,complete,repeat_buyer,online,under_250k,refinance,west,0.0
case_1218,Documents Received,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,west,0.0
case_1218,Underwriting,2025-01-29 09:00:00-05:00,Rachel Greene,complete,repeat_buyer,online,under_250k,refinance,west,103.08
case_1218,Declined,2025-02-10 09:00:00-05:00,,complete,repeat_buyer,online,under_250k,refinance,west,0.0
case_1219,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,midwest,0.0
case_1219,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,midwest,0.0
case_1219,Document Collection,2025-01-03 12:18:55.577145-05:00,Priya Nair,complete,first_time_buyer,online,250k_500k,purchase,midwest,68.85
case_1219,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,first_time_buyer,online,250k_500k,purchase,midwest,106.24
case_1219,Underwriting,2025-01-09 09:00:00-05:00,Rachel Greene,complete,first_time_buyer,online,250k_500k,purchase,midwest,194.48
case_1219,Request Additional Documents,2025-01-14 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,midwest,0.0
case_1219,Documents Received,2025-01-21 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,midwest,0.0
case_1219,Underwriting,2025-01-27 09:00:00-05:00,Hiroshi Tanaka,complete,first_time_buyer,online,250k_500k,purchase,midwest,145.63
case_1219,Request Additional Documents,2025-01-31 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,midwest,0.0
case_1219,Documents Received,2025-02-05 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,midwest,0.0
case_1219,Underwriting,2025-02-10 09:00:00-05:00,Hiroshi Tanaka,complete,first_time_buyer,online,250k_500k,purchase,midwest,197.36
case_1219,Property Appraisal,2025-02-14 09:00:00-05:00,Tom Fletcher,complete,first_time_buyer,online,250k_500k,purchase,midwest,96.02
case_1219,Conditional Approval,2025-02-18 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,purchase,midwest,0.0
case_1219,Clear to Close,2025-02-18 12:31:13.722799-05:00,Lena Kowalski,complete,first_time_buyer,online,250k_500k,purchase,midwest,106.18
case_1219,Loan Funded,2025-02-21 12:53:00.361061-05:00,,complete,first_time_buyer,online,250k_500k,purchase,midwest,0.0
case_1220,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,cash_out_refinance,west,0.0
case_1220,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,cash_out_refinance,west,0.0
case_1220,Document Collection,2025-01-03 10:00:41.147734-05:00,Priya Nair,complete,first_time_buyer,online,250k_500k,cash_out_refinance,west,54.95
case_1220,Initial Review,2025-01-06 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,online,250k_500k,cash_out_refinance,west,100.79
case_1220,Underwriting,2025-01-08 09:00:00-05:00,Lena Kowalski,complete,first_time_buyer,online,250k_500k,cash_out_refinance,west,42.49
case_1220,Request Additional Documents,2025-01-13 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,cash_out_refinance,west,0.0
case_1220,Documents Received,2025-01-14 10:23:11.724175-05:00,,complete,first_time_buyer,online,250k_500k,cash_out_refinance,west,0.0
case_1220,Underwriting,2025-01-17 16:52:39.820057-05:00,Rachel Greene,complete,first_time_buyer,online,250k_500k,cash_out_refinance,west,118.65
case_1220,Property Appraisal,2025-01-27 09:00:00-05:00,Diego Morales,complete,first_time_buyer,online,250k_500k,cash_out_refinance,west,78.66
case_1220,Conditional Approval,2025-01-31 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,cash_out_refinance,west,0.0
case_1220,Clear to Close,2025-01-31 16:16:14.048259-05:00,Rachel Greene,complete,first_time_buyer,online,250k_500k,cash_out_refinance,west,150.6
case_1220,Loan Funded,2025-02-04 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,cash_out_refinance,west,0.0
case_1221,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,west,0.0
case_1221,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,west,0.0
case_1221,Document Collection,2025-01-03 14:52:58.855914-05:00,Priya Nair,complete,repeat_buyer,online,250k_500k,purchase,west,113.27
case_1221,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,repeat_buyer,online,250k_500k,purchase,west,177.42
case_1221,Underwriting,2025-01-08 12:56:03.040234-05:00,Lena Kowalski,complete,repeat_buyer,online,250k_500k,purchase,west,97.89
case_1221,Property Appraisal,2025-01-13 09:00:00-05:00,Tom Fletcher,complete,repeat_buyer,online,250k_500k,purchase,west,148.25
case_1221,Conditional Approval,2025-01-17 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,west,0.0
case_1221,Clear to Close,2025-01-17 16:06:53.339590-05:00,Lena Kowalski,complete,repeat_buyer,online,250k_500k,purchase,west,154.89
case_1221,Loan Funded,2025-01-21 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,west,0.0
case_1222,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,south,0.0
case_1222,Credit Check,2025-01-02 12:51:13.279308-05:00,,complete,first_time_buyer,online,under_250k,purchase,south,0.0
case_1222,Document Collection,2025-01-03 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,online,under_250k,purchase,south,71.86
case_1222,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,first_time_buyer,online,under_250k,purchase,south,127.63
case_1222,Underwriting,2025-01-08 09:00:00-05:00,Rachel Greene,complete,first_time_buyer,online,under_250k,purchase,south,62.87
case_1222,Request Additional Documents,2025-01-13 11:46:49.504899-05:00,,complete,first_time_buyer,online,under_250k,purchase,south,0.0
case_1222,Documents Received,2025-01-17 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,south,0.0
case_1222,Underwriting,2025-01-21 12:38:15.262909-05:00,Hiroshi Tanaka,complete,first_time_buyer,online,under_250k,purchase,south,142.28
case_1222,Property Appraisal,2025-01-23 14:30:49.281685-05:00,Aisha Khan,complete,first_time_buyer,online,under_250k,purchase,south,167.14
case_1222,Conditional Approval,2025-01-29 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,south,0.0
case_1222,Clear to Close,2025-01-29 11:25:07.095750-05:00,Lena Kowalski,complete,first_time_buyer,online,under_250k,purchase,south,133.37
case_1222,Loan Funded,2025-02-03 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,south,0.0
case_1223,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,500k_750k,cash_out_refinance,south,0.0
case_1223,Credit Check,2025-01-02 12:56:59.063931-05:00,,complete,repeat_buyer,broker,500k_750k,cash_out_refinance,south,0.0
case_1223,Document Collection,2025-01-03 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,broker,500k_750k,cash_out_refinance,south,127.18
case_1223,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,broker,500k_750k,cash_out_refinance,south,112.72
case_1223,Underwriting,2025-01-08 09:00:00-05:00,Hiroshi Tanaka,complete,repeat_buyer,broker,500k_750k,cash_out_refinance,south,42.76
case_1223,Declined,2025-01-13 09:00:00-05:00,,complete,repeat_buyer,broker,500k_750k,cash_out_refinance,south,0.0
case_1224,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,refinance,midwest,0.0
case_1224,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,refinance,midwest,0.0
case_1224,Document Collection,2025-01-06 09:00:00-05:00,Priya Nair,complete,first_time_buyer,online,250k_500k,refinance,midwest,240.6
case_1224,Initial Review,2025-01-08 12:20:25.680467-05:00,Priya Nair,complete,first_time_buyer,online,250k_500k,refinance,midwest,104.83
case_1224,Underwriting,2025-01-10 09:00:00-05:00,Hiroshi Tanaka,complete,first_time_buyer,online,250k_500k,refinance,midwest,90.42
case_1224,Request Additional Documents,2025-01-14 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,refinance,midwest,0.0
case_1224,Documents Received,2025-01-17 09:00:00-05:00,,complete,first_time_buyer,online,250k_500k,refinance,midwest,0.0
case_1224,Underwriting,2025-01-27 15:58:41.847269-05:00,Rachel Greene,complete,first_time_buyer,online,250k_500k,refinance,midwest,140.26
case_1224,Declined,2025-02-03 15:41:28.527014-05:00,,complete,first_time_buyer,online,250k_500k,refinance,midwest,0.0
case_1225,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,purchase,midwest,0.0
case_1225,Credit Check,2025-01-02 12:39:55.656178-05:00,,complete,repeat_buyer,broker,250k_500k,purchase,midwest,0.0
case_1225,Document Collection,2025-01-03 09:00:00-05:00,Priya Nair,complete,repeat_buyer,broker,250k_500k,purchase,midwest,209.52
case_1225,Initial Review,2025-01-06 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,broker,250k_500k,purchase,midwest,97.85
case_1225,Underwriting,2025-01-08 13:56:20.739917-05:00,Rachel Greene,complete,repeat_buyer,broker,250k_500k,purchase,midwest,143.39
case_1225,Property Appraisal,2025-01-21 09:00:00-05:00,Aisha Khan,complete,repeat_buyer,broker,250k_500k,purchase,midwest,134.22
case_1225,Conditional Approval,2025-01-28 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,purchase,midwest,0.0
case_1225,Clear to Close,2025-01-28 12:27:01.465091-05:00,Lena Kowalski,complete,repeat_buyer,broker,250k_500k,purchase,midwest,133.32
case_1225,Loan Funded,2025-01-29 09:00:00-05:00,,complete,repeat_buyer,broker,250k_500k,purchase,midwest,0.0
case_1226,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,branch,250k_500k,purchase,south,0.0
case_1226,Credit Check,2025-01-03 09:00:00-05:00,,complete,repeat_buyer,branch,250k_500k,purchase,south,0.0
case_1226,Document Collection,2025-01-06 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,branch,250k_500k,purchase,south,195.97
case_1226,Initial Review,2025-01-09 09:00:00-05:00,Sofia Romano,complete,repeat_buyer,branch,250k_500k,purchase,south,109.55
case_1226,Underwriting,2025-01-13 09:00:00-05:00,Lena Kowalski,complete,repeat_buyer,branch,250k_500k,purchase,south,129.36
case_1226,Property Appraisal,2025-01-16 09:00:00-05:00,Tom Fletcher,complete,repeat_buyer,branch,250k_500k,purchase,south,187.99
case_1226,Conditional Approval,2025-01-17 16:10:38.942381-05:00,,complete,repeat_buyer,branch,250k_500k,purchase,south,0.0
case_1226,Clear to Close,2025-01-21 09:00:00-05:00,Hiroshi Tanaka,complete,repeat_buyer,branch,250k_500k,purchase,south,117.9
case_1226,Loan Funded,2025-01-23 11:28:33.170685-05:00,,complete,repeat_buyer,branch,250k_500k,purchase,south,0.0
case_1227,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,broker,250k_500k,purchase,south,0.0
case_1227,Credit Check,2025-01-02 12:39:15.331522-05:00,,complete,first_time_buyer,broker,250k_500k,purchase,south,0.0
case_1227,Document Collection,2025-01-03 09:00:00-05:00,Sofia Romano,complete,first_time_buyer,broker,250k_500k,purchase,south,106.09
case_1227,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,first_time_buyer,broker,250k_500k,purchase,south,122.29
case_1227,Underwriting,2025-01-08 09:00:00-05:00,Rachel Greene,complete,first_time_buyer,broker,250k_500k,purchase,south,183.5
case_1227,Property Appraisal,2025-01-13 09:00:00-05:00,Aisha Khan,complete,first_time_buyer,broker,250k_500k,purchase,south,130.32
case_1227,Conditional Approval,2025-01-21 09:00:00-05:00,,complete,first_time_buyer,broker,250k_500k,purchase,south,0.0
case_1227,Clear to Close,2025-01-21 12:18:37.276485-05:00,Lena Kowalski,complete,first_time_buyer,broker,250k_500k,purchase,south,140.7
case_1227,Loan Funded,2025-01-23 09:00:00-05:00,,complete,first_time_buyer,broker,250k_500k,purchase,south,0.0
case_1228,Application Submitted,2025-01-02 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,midwest,0.0
case_1228,Credit Check,2025-01-03 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,midwest,0.0
case_1228,Document Collection,2025-01-03 11:15:33.391001-05:00,Priya Nair,complete,first_time_buyer,online,under_250k,purchase,midwest,81.77
case_1228,Initial Review,2025-01-06 10:59:13.012657-05:00,Sofia Romano,complete,first_time_buyer,online,under_250k,purchase,midwest,87.32
case_1228,Underwriting,2025-01-09 14:25:08.053039-05:00,Daniel Osei,complete,first_time_buyer,online,under_250k,purchase,midwest,138.46
case_1228,Property Appraisal,2025-01-13 09:00:00-05:00,Aisha Khan,complete,first_time_buyer,online,under_250k,purchase,midwest,55.04
case_1228,Conditional Approval,2025-01-17 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,midwest,0.0
case_1228,Clear to Close,2025-01-17 15:27:12.848439-05:00,Lena Kowalski,complete,first_time_buyer,online,under_250k,purchase,midwest,139.19
case_1228,Loan Funded,2025-01-21 09:00:00-05:00,,complete,first_time_buyer,online,under_250k,purchase,midwest,0.0
case_1229,Application Submitted,2025-01-02 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_1229,Credit Check,2025-01-02 14:59:11.273304-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
case_1229,Document Collection,2025-01-03 09:00:00-05:00,Marcus Bell,complete,repeat_buyer,online,250k_500k,purchase,midwest,155.15
case_1229,Initial Review,2025-01-06 09:00:00-05:00,Priya Nair,complete,repeat_buyer,online,250k_500k,purchase,midwest,89.18
case_1229,Underwriting,2025-01-08 09:00:00-05:00,Daniel Osei,complete,repeat_buyer,online,250k_500k,purchase,midwest,180.76
case_1229,Request Additional Documents,2025-01-13 09:00:00-05:00,,complete,repeat_buyer,online,250k_500k,purchase,midwest,0.0
